,Country,Year,Agriculture,Mining,Manufacturing,Construction,Wholesale,Transport,Other,Total
17,Turkey,1987,46245983833.389,56268203336.834,43941374650.777,19653151648.278,46024465719.519,26527019343.091,120176348377.73,313105155119.11
18,Turkey,1988,49865837364.256,57122643387.643,44632602552.399,18598215982.677,47653904573.031,26834944146.822,122309137411.37,320268096125.86
19,Turkey,1989,46099919811.781,60133589009.978,45980739709.104,19725914781.908,46543675966.805,27704468976.657,124557937547.27,323130251046.44
20,Turkey,1990,49241873204.683,64916986861.16,50432036503.123,19508187758.54,52280173747.482,31008225927.833,129274033388.61,344509414790.03
21,Turkey,1991,48797453308.47,66767344881.408,51632494422.907,19728960999.022,51906932107.789,30891168617.409,131644285180.97,348107623835.46
22,Turkey,1992,50889223336.861,70588226416.482,54611344893.368,20960757512.337,55484816478.922,33383950834.591,134717432678.07,364343786271.44
23,Turkey,1993,50235887985.503,75840851851.163,59687946551.794,22609701929.889,61908055074.013,37003302452.758,138489094134.67,384725391625.91
24,Turkey,1994,49872079089.855,72168996092.337,55126800468.03,22150328768.308,57198389434.896,36251490424.475,138453580031.98,374685007298.5
25,Turkey,1995,50851557631.368,80120441541.367,62797110942.151,21116147035.205,63804605600.469,38321707269.597,142284493915.12,395229381329.37
26,Turkey,1996,53089058233.067,85700862310.848,67263373843.67,22351148385.705,69464810555.387,41222725936.126,145985675908.16,416529059555.32
27,Turkey,1997,51848184419.354,94303452224.079,74961992825.943,23472250051.394,77558575670.271,44368359339.348,150450312071.59,441140556101.14
28,Turkey,1998,56187503638.086,96538426888.169,75841980016.625,23647863572.873,78614984610.11,46553143239.119,156463016733.09,456854990571.02
29,Turkey,1999,53624640502.822,91228061851.693,71638031271.676,22773164675.047,68877967759.982,48372933007.203,160364862357.8,444371367684.72
30,Turkey,2000,57061566701.01,97028186819.76,76693517951.821,24227658979.799,75926618669.073,53360267410.913,165535988737.4,472220550854.28
31,Turkey,2001,51989562129.298,88901211202.195,69874457193.565,19296855944.933,65557578992.835,50789939822.058,169511674557.63,445533309000.83
32,Turkey,2002,56502406507.789,92079394981.241,72678954747.652,22717614578.654,70095086782.682,56438547133.17,176335443160.44,473477896592.1
33,Turkey,2003,55639953291.725,99168043933.568,79803626633.501,25851735043.77,75641858800.647,60748720438.35,178520587399.05,495225834623.32
34,Turkey,2004,57839380238.371,110583898199.68,90371446480.652,31363957283.524,85543153396.103,67380157775.804,186492369589.05,539080407391.7
35,Turkey,2005,62426344766.243,121240029525.31,99071844728.854,36062164459.736,92900339937.69,75234169290.275,195382615930.07,583121118402.51
36,Turkey,2006,63393626655.74,132242627170.98,108806998918.24,45278807484.357,98231010203.426,79848706556.631,203824684062.92,622936164434.05
37,Turkey,2007,59451585527.861,140616392707.57,116147834282.21,50065852043.042,103251309612.03,85229354058.928,212970757088.05,652507933328.28
38,Turkey,2008,62141787157.451,141730110925.11,116728157201.64,47736010666.541,101532645996.19,85960565368.816,219615278283.64,659478127266.16
39,Turkey,2009,64707107516.006,129569040361.36,106355978239.74,40162597765.498,91489353655.877,79167446854.554,227777866603.01,633117523365.14
40,Turkey,2010,69670113764.439,142850421027.31,116563118561.18,47044865067.626,103177390205.83,79625572460.41,236283189087.0,678651551612.62
41,Turkey,2011,72066598503.312,167595994096.88,139902952539.54,58683337016.121,119602016092.5,85278764305.742,251518704634.67,755149632918.46
42,Turkey,2012,73648748014.649,173537433506.9,143064664950.97,63543151532.727,124414963208.78,96540828597.766,262343897814.64,794826039455.68
43,Turkey,2013,75356694022.657,189149626162.89,156383810550.86,72457461169.844,134457844508.53,101237959809.37,284563016397.43,858448848914.51
44,Turkey,2014,75803570831.507,199881124226.18,165915929298.84,76083407336.354,145351479321.7,106445852854.97,301224124174.72,906512270726.35
45,Turkey,2015,82908448803.427,209959187998.29,175707180413.97,79814754809.613,155514198095.82,112265439525.42,316366899457.27,958315850595.05
46,Turkey,2016,80769947207.722,219017258983.02,182453056906.24,84097364415.792,156821416727.77,113255233971.39,332815126126.3,988821497805.15
47,Turkey,2017,84710872379.531,239010398376.49,199104810961.96,91668632649.235,174689826588.81,125246538756.22,348559845406.21,1066364603539.5
0,Turkmenistan,1990,4498451707.2815,3541308762.6822,3490908849.5577,507297774.15019,1218544306.5473,1657670659.2981,2521927081.3733,13945200290.305
1,Turkmenistan,1991,4215385865.5906,3475113602.2497,3419687886.0411,518409850.08494,1179037766.4709,1428962408.3015,2272972932.3763,13089882424.079
2,Turkmenistan,1992,1206376873.5995,8472370913.8764,8416905310.277,526923231.9105,235728814.56725,388259223.63983,596255235.91739,11425914292.558
3,Turkmenistan,1993,2046674120.6571,5540968375.0597,5422955864.2239,1279030834.1521,433836468.88272,555220766.54232,800237217.56458,10655967782.709
4,Turkmenistan,1994,3029528115.2686,3778735226.8673,3698588980.1988,632300453.69247,507058585.75959,438239675.56741,809049641.98083,9194911700.0354
5,Turkmenistan,1995,1393696242.6695,4893660906.929,4804233223.8919,501486801.71268,353032608.14039,417267340.44666,708742215.10996,8267886114.0308
6,Turkmenistan,1996,1161166149.5681,5302189995.5478,5230718447.3176,953601422.10076,285649496.06976,526113807.22923,639284328.25035,8868005197.6823
7,Turkmenistan,1997,1638795246.5742,2986143091.3504,2836345445.7078,925114298.03786,298697405.79161,844652407.21756,1126167176.1861,7819569625.9351
8,Turkmenistan,1998,2204751057.5655,2852921254.566,2634701441.8547,1143016122.5129,338742157.04312,683614084.51568,1297457569.9948,8520502245.99
9,Turkmenistan,1999,2531900959.0837,3204262453.5593,3054587256.731,1244605670.2088,414190943.32465,681509270.59205,2116185385.8603,10192654683.455
10,Turkmenistan,2000,2467056843.0322,3766390212.3909,3548736186.7297,728045826.65058,377644956.19466,712956794.13939,2698002871.2081,10750097503.584
11,Turkmenistan,2001,2667005492.5016,3963457622.1918,3724342583.413,611654553.28351,449079007.94091,582588984.71695,2542119365.2582,10815905026.892
12,Turkmenistan,2002,2354089368.3687,3662650985.115,3459718328.8509,869281777.19062,449723848.28349,715134384.90138,2643198263.9555,10694078628.762
13,Turkmenistan,2003,2220459430.7589,3782152724.6772,3563172179.7783,733837136.93742,481489786.2425,755661243.50826,2968779960.5823,10942380282.734
14,Turkmenistan,2004,2238309909.0041,3866958888.3033,3642926439.4612,751227836.58715,556102248.34647,823479746.89195,3277424127.3711,11513502754.607
15,Turkmenistan,2005,2554571283.9068,4228705517.3621,3987248553.6847,880437050.23013,694496795.66639,1073913353.7916,4150786198.9454,13582910199.982
16,Turkmenistan,2006,2630628028.0227,4566704495.0735,4303450278.3946,907845726.5893,816802115.45607,1250994398.1347,4909039140.4633,15082013901.918
17,Turkmenistan,2007,3202937073.3323,5336470553.9706,5029292647.8838,1069403591.4327,847271462.87444,1287285068.618,5049464974.1958,16792832725.501
18,Turkmenistan,2008,2089938110.9376,9814950975.1086,9251211640.2249,1987052474.3721,623053933.82996,954759267.22104,3727161302.8353,19196916065.273
19,Turkmenistan,2009,2175435226.8837,10496241850.507,9892198713.6832,2104979268.3563,656269671.6843,1002614859.8994,3927041009.1444,20362581884.514
20,Turkmenistan,2010,2561052631.5789,11117598946.316,10478161200.351,2236085264.2105,747582155.78947,1141168004.5614,4466948787.0175,22270435789.474
21,Turkmenistan,2011,2301702467.638,14204552371.82,13387784843.342,2860447587.167,723227956.18241,1105721266.0373,4325181747.3057,25520833396.105
22,Turkmenistan,2012,2445896700.4085,15949163251.745,15031742116.424,3206054744.9441,792524585.0405,1210738541.929,4739153714.1099,28343531538.126
23,Turkmenistan,2013,2685894316.0694,16736062778.724,15773528256.543,3366864607.4234,992783213.14618,1516656832.8914,5935320091.852,31233581840.116
24,Turkmenistan,2014,2901196031.0113,17664334934.313,16648431973.706,3553868143.6266,1215102285.5452,1856777390.4649,7265772733.0014,34457051518.041
25,Turkmenistan,2015,3462459553.566,17657226999.89,16641667357.149,3551340580.2677,1411917778.3135,2157157804.1902,8442252168.0791,36682354885.417
26,Turkmenistan,2016,3435880533.9489,19866690504.442,18724096074.693,3996467038.6894,1370550219.343,2094018058.8691,8194693977.0398,38958300333.391
27,Turkmenistan,2017,3688424166.6906,20793043184.482,19597167874.704,4182741744.9581,1506088137.2,2301183214.2305,9005383262.5283,41476863711.177
0,Tuvalu,1970,3149175.7670059,129420.4756745,257060.10142857,1026637.8330914,2070568.0486527,71579.262524087,4776854.2869665,11268285.56955
1,Tuvalu,1971,3098660.7871931,127292.60933551,252832.58559206,1009758.1729357,2038646.8843532,70475.840845314,4703211.7619745,11090937.276692
2,Tuvalu,1972,3036687.3342138,124694.0419361,247672.04996283,989146.32292523,1999501.0084716,69122.906696837,4612900.3082648,10873572.099726
3,Tuvalu,1973,2979280.6640183,122376.90335332,243069.01206769,970763.65418548,1959418.6396975,67737.168120071,4520428.372184,10661308.009586
4,Tuvalu,1974,2939043.3717409,120753.62524504,239844.99215256,957887.12192438,1921448.1096935,66424.990988557,4432832.6890322,10481225.940247
5,Tuvalu,1975,2880879.7047298,118631.54452049,235630.09890626,941052.25098394,1900466.8850924,65699.317271887,4384428.012129,10331446.864503
6,Tuvalu,1976,2858099.7079629,117170.26361649,232727.95504139,929465.06072263,1886348.5452741,65211.227141907,4351856.2467291,10245618.667709
7,Tuvalu,1977,2745596.1783683,112503.33905518,223457.71441757,892439.06469535,1815207.0113401,62751.889093903,4187729.5117026,9851440.1775393
8,Tuvalu,1978,2708782.62525,111447.46442008,221360.26067833,884061.27869437,1771165.8317023,61228.968362479,4086124.1132609,9662939.5384411
9,Tuvalu,1979,2746371.5070156,112972.80034107,224390.7342103,896163.91205582,1742777.799679,60247.817734597,4020636.0981228,9628782.0519751
10,Tuvalu,1980,2606987.0420645,108598.4625671,215702.18461847,861467.68947122,1799189.6720453,62198.190107347,4150777.1394959,9617748.477308
11,Tuvalu,1981,2749837.3015533,110226.2865153,218935.67147625,874379.46570498,1819252.1403617,62892.053469314,4197064.5231092,9837703.2806403
12,Tuvalu,1982,2275342.6394303,93002.099072534,184723.19260529,737742.98919997,1517356.156353,52455.274905856,3500577.8618674,8202393.3132498
13,Tuvalu,1983,2580196.6875237,108248.43289354,215005.83839211,858684.14988053,1595986.0861052,55173.072085825,3681979.2010597,8943400.026153
14,Tuvalu,1984,2996099.5804478,123142.25749195,244591.08607004,976841.03672098,1640385.5452207,56707.921700262,3784421.6450274,9675687.6873664
15,Tuvalu,1985,1979144.4509368,89494.776948041,177756.57469408,709920.07553344,2116935.0887949,73182.703215854,4883816.1597877,9777909.4067751
16,Tuvalu,1986,3698872.9945501,123382.77374934,245067.58885031,978747.88249176,1995103.5121747,68970.813438411,4602777.6102823,11465424.049005
17,Tuvalu,1987,3328321.9749526,150456.14325798,298836.6674805,1193491.6106555,2316085.2686297,80067.656861965,5343223.5579987,12497853.568158
18,Tuvalu,1988,5340463.7229813,247234.59552641,491063.98996329,1961180.9628747,2265908.4051296,78331.010309877,5227506.6414327,15532082.541043
19,Tuvalu,1989,6356989.6719615,213281.30393358,423625.69802247,1691848.7265577,2173162.50044,75125.122999929,5013539.7067092,15739134.893918
20,Tuvalu,1990,7192733.5665998,144838.31163781,287681.45338591,1148922.6702296,2956956.2064986,102220.58669211,6821769.8749981,18092783.461016
21,Tuvalu,1991,6967496.8203425,184216.03002527,311261.50377332,1060428.7261283,3043120.6472493,349336.34498448,6999556.6994191,18356965.956049
22,Tuvalu,1992,6837097.1096192,214702.91205286,345846.34905536,1705385.3490568,2590413.8343366,261009.92478265,6900624.9107656,18624270.011677
23,Tuvalu,1993,6896370.3916209,211544.37982739,327767.64423275,1363408.6768433,3037650.6774001,243145.42839596,7995039.3131396,19645621.28993
24,Tuvalu,1994,6934897.4318332,223173.0515914,310475.74753299,1340909.8057967,3136124.3239724,871355.20047619,8827980.8481003,21227688.092566
25,Tuvalu,1995,6979352.1237487,198531.70643797,235804.71140411,1124924.4618461,2463218.707514,797916.02627554,8784632.3786312,20214904.609896
26,Tuvalu,1996,7404928.8321045,195333.91468596,220476.67936391,781897.81294711,2936714.007223,1052077.7781347,8878126.4563002,20891779.748635
27,Tuvalu,1997,7407892.1187845,235625.3468966,288982.63205965,1043030.6858747,3050243.6689466,1224777.1878929,8997933.9958421,21746671.143441
28,Tuvalu,1998,7280476.183259,280918.02953148,319691.29026592,1121069.6523364,3200704.4954565,1490774.3798489,11221490.935115,24441763.621925
29,Tuvalu,1999,7197508.4695908,268318.20105809,280320.37953075,1188604.4464467,3016048.6715256,1448095.8186464,11281492.90863,24283197.480001
30,Tuvalu,2000,7052313.8923282,289806.38634232,220476.67936391,1337179.8186902,3185657.9398293,1727987.1770926,14085007.226529,27603757.308585
31,Tuvalu,2001,6865634.3798885,340979.73279617,259847.59009907,1343183.0420332,3364842.6114704,1894732.0860798,14945392.337653,28735500.166301
32,Tuvalu,2002,6219666.9989071,368623.39858521,286620.10392609,1397210.5836216,3596005.0035249,2236160.5756997,15338943.585225,29205625.464378
33,Tuvalu,2003,6322325.2565263,407414.70362347,320379.22143215,1565522.5805545,3362717.7658545,2120597.5333567,14838411.955226,28817841.351504
34,Tuvalu,2004,6471136.5963525,324629.99965003,253767.70914983,1419643.3722195,3501982.0630729,2054754.0754151,14870762.633663,28637146.136604
35,Tuvalu,2005,6402362.0338059,324006.39306515,248253.74099482,1058093.0786902,3353526.6556863,2174120.4432923,13896093.043832,27103267.093272
36,Tuvalu,2006,7063997.7391907,335060.22270883,272710.00951903,1341013.3349663,2938687.5004522,1940134.4089038,14416542.038441,28063124.135385
37,Tuvalu,2007,7142830.007292,326724.80533508,248396.79701716,2221409.2405041,3747872.9342544,1769155.7405203,14288824.727172,29728070.148302
38,Tuvalu,2008,7194720.9528266,365807.45738616,341333.7730567,3390315.9774812,3808494.2948749,1648749.5716737,15211050.432697,32328503.71272
39,Tuvalu,2009,7437739.5758501,345188.35404229,333301.59815558,2879705.7070843,2726861.5582344,1748743.4335366,15632534.732686,31390285.430163
40,Tuvalu,2010,8388214.8568083,385842.62692988,349318.61324453,1355390.6730632,2997938.412509,1782993.2448163,15808163.131358,30718543.862782
41,Tuvalu,2011,8297672.8616115,375062.7874557,356094.84042014,2242308.1820419,3332811.4802024,1944855.2643564,16604662.336595,33072127.460815
42,Tuvalu,2012,8001879.0517588,378839.1406516,379010.1010567,1486186.9295987,3258496.2759106,1718843.6882626,16941755.171932,31795738.083572
43,Tuvalu,2013,7783407.8297484,351646.75278879,287156.56400984,2408453.4089056,3125565.1301217,1719368.5591152,17066960.318312,32808374.370703
44,Tuvalu,2014,7740986.8928106,366271.5463158,317608.56288192,2206976.0994505,3200637.0963468,1741828.6576829,17490994.830714,33031798.928218
45,Tuvalu,2015,7603715.9802223,397022.91357487,356360.96669699,3201581.5668909,3647708.3977374,1966171.1842285,18445213.362289,35908125.661821
46,Tuvalu,2016,7823449.9419351,391411.28082732,366619.97688695,3999712.1662455,3604504.3859884,2202097.6502539,18715762.106621,37675576.61867
47,Tuvalu,2017,7882991.7313542,375382.64928253,337641.66542143,5021056.795193,3848265.681792,2322191.679995,19148719.277536,39863646.445279
0,Uganda,1970,2050634230.0621,386186413.63513,241334892.32936,69298280.179974,486213649.67248,113166922.98417,1030084761.1629,4208289034.7146
1,Uganda,1971,2106686657.997,396794768.62852,248019479.41744,71192139.399266,499577358.28104,116266953.47239,1058211051.3203,4323408089.3374
2,Uganda,1972,2106918184.0871,396719761.70746,247900870.96571,71189889.436351,499523684.03088,116267785.27115,1058318851.7202,4323645857.9464
3,Uganda,1973,2106843127.2848,396786059.63503,247920071.17993,71208560.760278,499502672.43144,116267421.13971,1058388881.3655,4323699926.8369
4,Uganda,1974,2106298662.6197,396878484.54404,248237496.10616,71177968.001645,499705718.38078,116265654.0059,1057925420.8761,4322878483.2284
5,Uganda,1975,2079511258.8584,391208144.3983,244244445.00362,70234031.019326,492704492.46287,114720010.25929,1044527022.8787,4266701041.5907
6,Uganda,1976,2078529717.4534,391691820.70357,244671302.86407,70314380.402903,492780442.4658,114716111.02849,1044484317.3659,4266210638.394
7,Uganda,1977,2104665268.6241,397155759.27305,249189770.88536,71086189.725269,500314856.22712,116260352.60486,1056535039.406,4320414152.404
8,Uganda,1978,2027092859.1033,379529769.73673,235648986.36274,68350708.013876,478400150.37963,111632794.22813,1018361039.0826,4155649157.1955
9,Uganda,1979,1767052173.9743,334702696.29889,209391462.38026,60067459.444863,419723276.02592,97653757.299589,889114062.8661,3630791675.8737
10,Uganda,1980,1703060108.497,322684621.60715,205153665.44197,57248065.756732,408107005.43002,94323973.722083,852292521.39899,3497371566.2986
11,Uganda,1981,1796950216.4523,328597228.53125,197459544.22681,60287610.296239,414965332.16455,98059655.135337,904756741.47177,3669338679.8263
12,Uganda,1982,1889425527.517,370452325.35386,236828173.63659,65806621.845168,457562113.38758,105528710.40068,955217681.39974,3909068473.2507
13,Uganda,1983,2013617178.608,381895146.62139,254539119.70951,65381532.929607,495355247.71877,112263969.7193,991159646.49111,4128200121.6128
14,Uganda,1984,1876674337.5856,378262539.94833,245128589.99187,62279098.282494,467395099.07077,106941820.92497,1016179300.671,3971205744.8871
15,Uganda,1985,1922544947.4219,372443971.44507,227998134.46463,59765179.591582,449083279.09757,104936225.50606,1010526362.7791,3988511588.076
16,Uganda,1986,1948902644.7784,367545022.66758,220032846.67181,62528257.541535,447241838.3773,107003112.46588,1045223116.5895,4050609714.6719
17,Uganda,1987,2034863175.3533,395380529.14202,240110638.21579,87734422.745951,486886672.15154,116375610.58236,1069347163.7262,4262325348.4467
18,Uganda,1988,2163338148.6959,441940904.07184,278680345.07069,91855820.528774,540755224.91249,122785684.22616,1128438874.8184,4560677239.0538
19,Uganda,1989,2288140420.1503,477577144.16603,311062142.40099,97446275.592719,582946786.59013,129137871.41452,1198598260.1554,4847371625.4144
20,Uganda,1990,2381583295.0986,508060189.75342,327579192.97042,102830437.50635,625461498.03202,138896846.74674,1290870728.2352,5122088615.6033
21,Uganda,1991,2438213843.9036,571261785.18544,366507966.14275,109000478.08706,677270612.21667,149769285.07046,1381687605.0381,5397169633.0507
22,Uganda,1992,2506008418.6818,618938890.23067,395547454.50822,114172988.58737,709221403.98474,156305346.88154,1482705407.4357,5656903838.4633
23,Uganda,1993,2627629627.4365,672906213.66608,444928049.71622,125584304.05168,761676817.69791,169416628.98805,1570838610.1609,5998004723.5261
24,Uganda,1994,2796717589.6968,776292191.83091,524715577.51252,157061423.80234,909004898.70029,193267551.07964,1668783779.7697,6559330458.8449
25,Uganda,1995,2905743610.2022,887321996.67931,607026658.65043,184408662.8208,1051172646.6389,218193957.67262,1782983255.0513,7073151080.8601
26,Uganda,1996,2920735542.6104,1058841895.5328,735269538.92304,205205053.09487,1106287291.1146,239848625.49186,1895204580.6403,7458050481.2536
27,Uganda,1997,2973893690.2059,1200718872.4846,830689321.78788,216537529.44676,1154602657.0766,268192143.90712,2025682700.5465,7866473264.2129
28,Uganda,1998,3275729092.3122,1291502995.8964,909317211.73741,258682363.75581,1284052822.2684,282185990.16936,2159050397.5007,8577265852.5954
29,Uganda,1999,3471845055.0241,1404231909.0775,994929113.15153,311925985.85004,1354939838.2764,306695717.03742,2307866893.492,9184904840.0372
30,Uganda,2000,3599734974.2669,1482532806.9903,1031833986.2669,358983010.61033,1396323290.9284,332772430.13294,2479328149.1323,9680596341.2306
31,Uganda,2001,3980348599.3828,1559410138.3901,1117375352.6961,379815296.2989,1495893247.6973,422221610.32037,2723722887.6956,10614193985.146
32,Uganda,2002,4099445031.3759,1634469714.0366,1156714256.3056,435854408.19232,1582489612.2979,464251228.32165,3009063663.4591,11278280624.273
33,Uganda,2003,4188254666.9909,1711531170.8378,1228740303.8718,477400922.25759,1686238908.926,515351998.75268,3187238086.5205,11814075658.973
34,Uganda,2004,4233919337.7135,1795908476.9443,1283019810.8615,537241914.30155,1767675193.1154,574906226.86067,3392751314.903,12347118715.867
35,Uganda,2005,4339252626.9688,1950414368.246,1405291260.2966,669137722.14662,1958793704.0461,615024260.00179,3664644849.1483,13219698992.792
36,Uganda,2006,4260148637.9036,2008439758.4621,1454185367.7128,735943216.73049,2144940010.1983,748228376.08476,3984655135.92,13890432283.835
37,Uganda,2007,4332648148.8042,2145616862.8585,1564209225.7156,800492554.24353,2403255945.2948,842823460.55901,4134868709.5886,14641310144.47
38,Uganda,2008,4431335844.3654,2290600422.5808,1676152046.155,973596777.99189,2723783098.0022,1034117821.8141,4362650152.8533,15775617496.781
39,Uganda,2009,4680503710.8028,2414264442.578,1756610483.9219,1087249672.7309,2869447510.2156,1230830980.4871,4565229382.2137,16823563190.934
40,Uganda,2010,4799948966.3112,2594272351.0143,1859076395.0802,1144857435.2262,3066463710.787,1583176770.4193,5055284282.5993,18244003516.357
41,Uganda,2011,4891119989.803,2764099289.5472,1971969989.971,1362139314.51,3226369568.9152,1664398742.5712,5331540063.5038,19224457567.063
42,Uganda,2012,4907998339.6414,2822120759.3911,1949448548.7775,1352812116.1944,3222412349.5381,1981204159.1469,5436785314.6582,19752323995.189
43,Uganda,2013,5038005474.5182,2866578910.3517,1960214839.3734,1483868527.1161,3264756162.7554,2304491598.0184,5634728085.9736,20666326722.375
44,Uganda,2014,5174070819.7212,3031662679.9995,2047563233.8954,1604254887.0022,3277211675.1453,2301918727.3389,6073217198.1018,21538664767.596
45,Uganda,2015,5380554932.7682,3337220585.9359,2256102313.5708,1669644342.3814,3427903819.0699,2555287924.1143,6251810011.877,22711310848.831
46,Uganda,2016,5364739549.0317,3404753173.7364,2271866779.8936,1762854542.9341,3472185326.3273,2853327403.5673,6350767030.7161,23327280760.789
47,Uganda,2017,5606791290.4139,3452745157.1629,2242797644.8938,1819389744.688,3601464647.7049,3112543502.1462,6842627045.365,24589951689.581
0,Ukraine,1990,13792427193.293,47232707292.229,35540277867.896,54552023452.063,27050279705.623,35889362734.186,31837601500.267,212769076897.48
1,Ukraine,1991,11399057258.417,42898742573.407,31679674535.419,50898089892.425,24637761851.462,29309155538.9,34576180971.535,195070890545.72
2,Ukraine,1992,10259584615.688,36984778144.172,27914916623.135,28636157382.13,18328091133.419,27135455220.893,32611662577.934,154538005834.55
3,Ukraine,1993,10821913531.825,29868094453.975,21636877403.879,21997737433.735,12662375406.425,16798645775.637,34660506347.093,126463101875.4
4,Ukraine,1994,9786108100.6224,22896526229.659,13252158938.003,16886611706.353,10093298254.553,13951793495.885,31470830863.362,103998911749.43
5,Ukraine,1995,9354202316.0808,18879631901.025,11762315097.444,11500257544.536,8131826584.2884,11285142171.738,29867675858.347,87607043054.072
6,Ukraine,1996,8431115987.2571,17686783134.123,11260884442.025,7569224983.8864,7825626089.4343,9114239595.1713,26810304071.326,76529416836.935
7,Ukraine,1997,8351617050.2628,16948572881.837,10965523480.56,6809944471.4437,7698413499.636,8443549887.9959,25428836473.015,72946290496.875
8,Ukraine,1998,7417465275.799,16146293596.962,10952068281.204,6780299190.8379,7565278982.4931,8541972957.4007,25556976477.332,70955734808.263
9,Ukraine,1999,7125104153.5252,17209932496.004,11627291834.11,6334867915.7218,8156108169.0052,7916967025.8985,24384170408.936,70595661527.329
10,Ukraine,2000,7990328227.9398,22883279016.821,12178764982.693,5950900944.7378,8899367687.4229,8137440829.456,25539250195.652,79960470243.939
11,Ukraine,2001,8790889335.5513,25260045845.177,13712245839.948,6488256962.4891,12603858188.923,8622077946.2568,28223496958.52,90840392032.105
12,Ukraine,2002,8958879495.6384,26997675696.645,15168339665.524,6394153096.8588,13570866293.104,9312888161.0683,29861629418.632,96018563439.68
13,Ukraine,2003,7963077376.0913,30179019079.117,17740340848.516,8074823689.6397,16381277067.503,10331485303.672,33043523950.975,106904613989.7
14,Ukraine,2004,9532121639.1495,32327631291.119,19870246338.52,9822343871.8781,18609878853.563,11584588540.648,38004945242.5,120512067853.67
15,Ukraine,2005,9558942465.372,32558051469.418,19837876103.962,8686118574.115,17287324067.959,12580646048.981,38830044249.008,119847139558.49
16,Ukraine,2006,9717673333.8683,34932704584.697,21509176678.113,8702670980.3296,20478888739.418,13457982742.814,39614631197.75,127748033287.15
17,Ukraine,2007,9117772958.1757,37296733102.874,23602938229.088,9963708113.755,23632834400.228,14799720158.367,43557589801.177,138956449712.17
18,Ukraine,2008,10655691943.299,36362940208.506,22491062727.243,7523300036.1396,24375711803.812,16387455330.902,45157240642.822,140671695648.48
19,Ukraine,2009,10442591268.941,29956628886.944,17632980604.294,4605573553.1383,20076479320.389,14997126996.07,40464493734.78,120174794299.85
20,Ukraine,2010,10129618519.608,30768409094.697,17982167851.566,4456603701.7412,20656936560.867,14622388179.117,39642678237.029,120276634293.06
21,Ukraine,2011,12095937700.837,32349182833.924,18573550568.673,4400149523.7745,21990692989.035,16082964671.62,39228726379.842,126718152094.54
22,Ukraine,2012,11612463451.203,31692176781.423,18151465356.148,3957299351.8416,22088492953.87,15682507962.444,41866267462.754,126849943098.05
23,Ukraine,2013,13117741652.893,29435885620.221,16351995427.649,3497916577.3663,22084557636.61,15818749470.507,43677529262.616,126954862563.63
24,Ukraine,2014,13421694047.323,26316803286.319,14941437062.838,2808798006.0589,19085724704.656,14680066101.44,42830513289.271,117937140458.87
25,Ukraine,2015,12834086293.408,22451550903.447,12665456964.2,2293135718.9106,16247331998.744,14429018018.548,41011874279.022,107364715101.99
26,Ukraine,2016,13646927100.663,22854058701.907,13129872749.255,2638743694.2256,16953841337.956,15053385789.181,40842233407.563,110272668051.51
27,Ukraine,2017,13304559760.305,22932916942.731,13793278837.608,3349014296.0343,17781038946.354,15883297507.093,41514501348.151,112856172717.56
0,United Arab Emirates,1970,126295216.06535,26695794107.012,253560984.88768,2392619579.8502,4208148409.258,975136215.9292,2472948967.7332,36870942496.392
1,United Arab Emirates,1971,145360231.72226,30398591500.613,308871687.4064,2759571074.2001,4885209369.6392,1130750447.1069,2862713589.3805,42182196212.662
2,United Arab Emirates,1972,163567712.18516,35142598355.616,324211944.7243,3174192584.3431,5434780200.953,1252321375.3574,3175683459.224,48343143687.406
3,United Arab Emirates,1973,190893560.24507,40128476854.731,365708452.55276,3522446582.9816,6323240985.4323,1475013598.0939,3747267537.917,55387339119.673
4,United Arab Emirates,1974,221594606.39891,44875813800.681,547172366.50783,4232687212.2532,7634597964.8741,1761457813.2063,4437800055.2757,63163951452.689
5,United Arab Emirates,1975,215803398.77468,50346131584.479,328490050.91899,4481062075.6978,6905369134.6494,1566954591.9673,3995957706.1947,67511278491.763
6,United Arab Emirates,1976,282249676.78693,55687660414.976,488559355.20762,4458515851.3274,9269130107.5562,2236418400.8169,5709660220.8305,77643634672.294
7,United Arab Emirates,1977,331055350.03404,59796101924.575,1338318575.902,6933903392.2396,12656115818.652,2840592435.1259,7003085340.2315,89560854260.858
8,United Arab Emirates,1978,381625084.00272,54674918156.569,1582598253.5058,9158464187.8829,11247085031.722,3106623904.9694,7264798196.324,85833514561.47
9,United Arab Emirates,1979,430430757.24983,75792611524.574,1769113790.8781,9162221891.8993,11624503992.648,3461332531.518,8466847701.5657,108937948399.18
10,United Arab Emirates,1980,486292672.29408,102080427133.56,2916741108.5092,9238315398.7747,12712029738.87,3635763422.192,10485817033.356,138638645398.77
11,United Arab Emirates,1981,599780563.37645,97632650991.15,5560668445.7454,9032581102.2464,14515253662.628,3809219838.5296,14404038073.519,139993524231.45
12,United Arab Emirates,1982,634473752.75698,82057909250.919,6438265806.3989,9104916905.1055,14390845190.47,3780960085.2281,15351419540.095,125320524724.3
13,United Arab Emirates,1983,726792917.90334,70596587422.192,6344312084.1389,9629116619.469,13382996780.122,3553907585.2961,18196646985.432,116086048310.69
14,United Arab Emirates,1984,823228224.09803,74100083789.244,6719431019.469,10944313035.807,12931491875.289,3790704827.774,17886686740.64,120476508492.85
